Data,Hospital,Acronim,Grup_Edat,Genere,Infeccions,Risc_Contagi_Calc
2025-02-18,Hospital Can Ruti,HCR,15-44,Dona,1,0.0
2025-02-18,Hospital Can Ruti,HCR,15-44,Home,1,0.0
2025-02-18,Hospital Can Ruti,HCR,45-64,Dona,0,0.0
2025-02-18,Hospital Can Ruti,HCR,45-64,Home,0,0.0
2025-02-18,Hospital Can Ruti,HCR,65+,Dona,4,0.0
2025-02-18,Hospital Can Ruti,HCR,65+,Home,2,0.0
2025-02-18,Hospital Arnau de Vilanova,HAV,0-14,Dona,1,0.0
2025-02-18,Hospital Arnau de Vilanova,HAV,0-14,Home,0,0.0
2025-02-18,Hospital Arnau de Vilanova,HAV,15-44,Dona,0,0.0
2025-02-18,Hospital Arnau de Vilanova,HAV,15-44,Home,1,0.0
2025-02-18,Hospital Arnau de Vilanova,HAV,45-64,Dona,1,0.0
2025-02-18,Hospital Arnau de Vilanova,HAV,45-64,Home,0,0.0
2025-02-18,Hospital Arnau de Vilanova,HAV,65+,Dona,1,0.0
2025-02-18,Hospital Arnau de Vilanova,HAV,65+,Home,2,0.0
2025-02-18,Hospital Josep Trueta,HJT,0-14,Dona,1,0.01
2025-02-18,Hospital Josep Trueta,HJT,0-14,Home,0,0.01
2025-02-18,Hospital Josep Trueta,HJT,15-44,Dona,0,0.01
2025-02-18,Hospital Josep Trueta,HJT,15-44,Home,2,0.01
2025-02-18,Hospital Josep Trueta,HJT,45-64,Dona,1,0.01
2025-02-18,Hospital Josep Trueta,HJT,45-64,Home,1,0.01
2025-02-18,Hospital Josep Trueta,HJT,65+,Dona,3,0.01
2025-02-18,Hospital Josep Trueta,HJT,65+,Home,3,0.01
2025-02-19,Hospital Vall d'Hebron,HVD,0-14,Dona,0,0.0
2025-02-19,Hospital Vall d'Hebron,HVD,0-14,Home,2,0.0
2025-02-19,Hospital Vall d'Hebron,HVD,15-44,Dona,0,0.0
2025-02-19,Hospital Vall d'Hebron,HVD,15-44,Home,1,0.0
2025-02-19,Hospital Vall d'Hebron,HVD,45-64,Dona,2,0.0
2025-02-19,Hospital Vall d'Hebron,HVD,45-64,Home,2,0.0
2025-02-19,Hospital Vall d'Hebron,HVD,65+,Dona,3,0.0
2025-02-19,Hospital Vall d'Hebron,HVD,65+,Home,3,0.0
2025-02-19,Hospital Clínic,HC,0-14,Dona,2,0.0
2025-02-19,Hospital Clínic,HC,0-14,Home,1,0.0
2025-02-19,Hospital Clínic,HC,15-44,Dona,4,0.0
2025-02-19,Hospital Clínic,HC,15-44,Home,1,0.0
2025-02-19,Hospital Clínic,HC,45-64,Dona,3,0.0
2025-02-19,Hospital Clínic,HC,45-64,Home,3,0.0
2025-02-19,Hospital Clínic,HC,65+,Dona,3,0.0
2025-02-19,Hospital Clínic,HC,65+,Home,5,0.0
2025-02-19,Hospital Sant Pau,HSP,0-14,Dona,0,0.0
2025-02-19,Hospital Sant Pau,HSP,0-14,Home,0,0.0
2025-02-19,Hospital Sant Pau,HSP,15-44,Dona,0,0.0
2025-02-19,Hospital Sant Pau,HSP,15-44,Home,0,0.0
2025-02-19,Hospital Sant Pau,HSP,45-64,Dona,1,0.0
2025-02-19,Hospital Sant Pau,HSP,45-64,Home,1,0.0
2025-02-19,Hospital Sant Pau,HSP,65+,Dona,3,0.0
2025-02-19,Hospital Sant Pau,HSP,65+,Home,1,0.0
2025-02-19,Hospital Bellvitge,HB,0-14,Dona,0,0.0
2025-02-19,Hospital Bellvitge,HB,0-14,Home,0,0.0
2025-02-19,Hospital Bellvitge,HB,15-44,Dona,0,0.0
2025-02-19,Hospital Bellvitge,HB,15-44,Home,1,0.0
2025-02-19,Hospital Bellvitge,HB,45-64,Dona,1,0.0
2025-02-19,Hospital Bellvitge,HB,45-64,Home,0,0.0
2025-02-19,Hospital Bellvitge,HB,65+,Dona,0,0.0
2025-02-19,Hospital Bellvitge,HB,65+,Home,2,0.0
2025-02-19,Hospital Can Ruti,HCR,0-14,Dona,0,0.0
2025-02-19,Hospital Can Ruti,HCR,0-14,Home,0,0.0
2025-02-19,Hospital Can Ruti,HCR,15-44,Dona,4,0.0
2025-02-19,Hospital Can Ruti,HCR,15-44,Home,1,0.0
2025-02-19,Hospital Can Ruti,HCR,45-64,Dona,3,0.0
2025-02-19,Hospital Can Ruti,HCR,45-64,Home,3,0.0
2025-02-19,Hospital Can Ruti,HCR,65+,Dona,3,0.0
2025-02-19,Hospital Can Ruti,HCR,65+,Home,5,0.0
2025-02-19,Hospital Arnau de Vilanova,HAV,0-14,Dona,1,0.0
2025-02-19,Hospital Arnau de Vilanova,HAV,0-14,Home,1,0.0
2025-02-19,Hospital Arnau de Vilanova,HAV,15-44,Dona,0,0.0
2025-02-19,Hospital Arnau de Vilanova,HAV,15-44,Home,0,0.0
2025-02-19,Hospital Arnau de Vilanova,HAV,45-64,Dona,1,0.0
2025-02-19,Hospital Arnau de Vilanova,HAV,45-64,Home,1,0.0
2025-02-19,Hospital Arnau de Vilanova,HAV,65+,Dona,2,0.0
2025-02-19,Hospital Arnau de Vilanova,HAV,65+,Home,2,0.0
2025-02-19,Hospital Josep Trueta,HJT,0-14,Dona,1,0.0
2025-02-19,Hospital Josep Trueta,HJT,0-14,Home,0,0.0
2025-02-19,Hospital Josep Trueta,HJT,15-44,Dona,3,0.0
2025-02-19,Hospital Josep Trueta,HJT,15-44,Home,2,0.0
2025-02-19,Hospital Josep Trueta,HJT,45-64,Dona,2,0.0
2025-02-19,Hospital Josep Trueta,HJT,45-64,Home,1,0.0
2025-02-19,Hospital Josep Trueta,HJT,65+,Dona,2,0.0
2025-02-19,Hospital Josep Trueta,HJT,65+,Home,2,0.0
2025-02-20,Hospital Vall d'Hebron,HVD,0-14,Dona,0,0.0
2025-02-20,Hospital Vall d'Hebron,HVD,0-14,Home,2,0.0
2025-02-20,Hospital Vall d'Hebron,HVD,15-44,Dona,2,0.0
2025-02-20,Hospital Vall d'Hebron,HVD,15-44,Home,2,0.0
2025-02-20,Hospital Vall d'Hebron,HVD,45-64,Dona,1,0.0
2025-02-20,Hospital Vall d'Hebron,HVD,45-64,Home,1,0.0
2025-02-20,Hospital Vall d'Hebron,HVD,65+,Dona,3,0.0
2025-02-20,Hospital Vall d'Hebron,HVD,65+,Home,6,0.0
2025-02-20,Hospital Clínic,HC,0-14,Dona,1,0.0
2025-02-20,Hospital Clínic,HC,0-14,Home,0,0.0
2025-02-20,Hospital Clínic,HC,15-44,Dona,3,0.0
2025-02-20,Hospital Clínic,HC,15-44,Home,3,0.0
2025-02-20,Hospital Clínic,HC,45-64,Dona,1,0.0
2025-02-20,Hospital Clínic,HC,45-64,Home,2,0.0
2025-02-20,Hospital Clínic,HC,65+,Dona,5,0.0
2025-02-20,Hospital Clínic,HC,65+,Home,6,0.0
2025-02-20,Hospital Sant Pau,HSP,0-14,Dona,0,0.0
2025-02-20,Hospital Sant Pau,HSP,0-14,Home,1,0.0
2025-02-20,Hospital Sant Pau,HSP,15-44,Dona,2,0.0
2025-02-20,Hospital Sant Pau,HSP,15-44,Home,1,0.0
2025-02-20,Hospital Sant Pau,HSP,45-64,Dona,0,0.0
2025-02-20,Hospital Sant Pau,HSP,45-64,Home,1,0.0
2025-02-20,Hospital Sant Pau,HSP,65+,Dona,3,0.0
2025-02-20,Hospital Sant Pau,HSP,65+,Home,1,0.0
2025-02-20,Hospital Bellvitge,HB,0-14,Dona,0,0.0
2025-02-20,Hospital Bellvitge,HB,0-14,Home,0,0.0
2025-02-20,Hospital Bellvitge,HB,15-44,Dona,1,0.0
2025-02-20,Hospital Bellvitge,HB,15-44,Home,0,0.0
2025-02-20,Hospital Bellvitge,HB,45-64,Dona,0,0.0
2025-02-20,Hospital Bellvitge,HB,45-64,Home,0,0.0
2025-02-20,Hospital Bellvitge,HB,65+,Dona,3,0.0
2025-02-20,Hospital Bellvitge,HB,65+,Home,2,0.0
2025-02-20,Hospital Can Ruti,HCR,0-14,Dona,3,0.0
2025-02-20,Hospital Can Ruti,HCR,0-14,Home,1,0.0
2025-02-20,Hospital Can Ruti,HCR,15-44,Dona,2,0.0
2025-02-20,Hospital Can Ruti,HCR,15-44,Home,2,0.0
2025-02-20,Hospital Can Ruti,HCR,45-64,Dona,1,0.0
2025-02-20,Hospital Can Ruti,HCR,45-64,Home,1,0.0
2025-02-20,Hospital Can Ruti,HCR,65+,Dona,7,0.0
2025-02-20,Hospital Can Ruti,HCR,65+,Home,1,0.0
2025-02-20,Hospital Arnau de Vilanova,HAV,0-14,Dona,1,0.0
2025-02-20,Hospital Arnau de Vilanova,HAV,0-14,Home,0,0.0
2025-02-20,Hospital Arnau de Vilanova,HAV,15-44,Dona,0,0.0
2025-02-20,Hospital Arnau de Vilanova,HAV,15-44,Home,3,0.0
2025-02-20,Hospital Arnau de Vilanova,HAV,45-64,Dona,3,0.0
2025-02-20,Hospital Arnau de Vilanova,HAV,45-64,Home,5,0.0
2025-02-20,Hospital Arnau de Vilanova,HAV,65+,Dona,2,0.0
2025-02-20,Hospital Arnau de Vilanova,HAV,65+,Home,2,0.0
2025-02-20,Hospital Josep Trueta,HJT,0-14,Dona,1,0.0
2025-02-20,Hospital Josep Trueta,HJT,0-14,Home,0,0.0
2025-02-20,Hospital Josep Trueta,HJT,15-44,Dona,3,0.0
2025-02-20,Hospital Josep Trueta,HJT,15-44,Home,4,0.0
2025-02-20,Hospital Josep Trueta,HJT,45-64,Dona,1,0.0
2025-02-20,Hospital Josep Trueta,HJT,45-64,Home,4,0.0
2025-02-20,Hospital Josep Trueta,HJT,65+,Dona,2,0.0
2025-02-20,Hospital Josep Trueta,HJT,65+,Home,1,0.0
2025-02-21,Hospital Vall d'Hebron,HVD,0-14,Dona,0,0.0
2025-02-21,Hospital Vall d'Hebron,HVD,0-14,Home,1,0.0
2025-02-21,Hospital Vall d'Hebron,HVD,15-44,Dona,4,0.0
2025-02-21,Hospital Vall d'Hebron,HVD,15-44,Home,3,0.0
2025-02-21,Hospital Vall d'Hebron,HVD,45-64,Dona,2,0.0
2025-02-21,Hospital Vall d'Hebron,HVD,45-64,Home,1,0.0
2025-02-21,Hospital Vall d'Hebron,HVD,65+,Dona,6,0.0
2025-02-21,Hospital Vall d'Hebron,HVD,65+,Home,9,0.0
2025-02-21,Hospital Clínic,HC,0-14,Dona,0,0.0
2025-02-21,Hospital Clínic,HC,0-14,Home,0,0.0
2025-02-21,Hospital Clínic,HC,15-44,Dona,2,0.0
2025-02-21,Hospital Clínic,HC,15-44,Home,0,0.0
2025-02-21,Hospital Clínic,HC,45-64,Dona,2,0.0
2025-02-21,Hospital Clínic,HC,45-64,Home,3,0.0
2025-02-21,Hospital Clínic,HC,65+,Dona,2,0.0
2025-02-21,Hospital Clínic,HC,65+,Home,7,0.0
2025-02-21,Hospital Sant Pau,HSP,0-14,Dona,1,0.0
2025-02-21,Hospital Sant Pau,HSP,0-14,Home,0,0.0
2025-02-21,Hospital Sant Pau,HSP,15-44,Dona,1,0.0
2025-02-21,Hospital Sant Pau,HSP,15-44,Home,0,0.0
2025-02-21,Hospital Sant Pau,HSP,45-64,Dona,1,0.0
2025-02-21,Hospital Sant Pau,HSP,45-64,Home,3,0.0
2025-02-21,Hospital Sant Pau,HSP,65+,Dona,3,0.0
2025-02-21,Hospital Sant Pau,HSP,65+,Home,2,0.0
2025-02-21,Hospital Bellvitge,HB,0-14,Dona,1,0.0
2025-02-21,Hospital Bellvitge,HB,0-14,Home,0,0.0
2025-02-21,Hospital Bellvitge,HB,15-44,Dona,2,0.0
2025-02-21,Hospital Bellvitge,HB,15-44,Home,1,0.0
2025-02-21,Hospital Bellvitge,HB,45-64,Dona,1,0.0
2025-02-21,Hospital Bellvitge,HB,45-64,Home,0,0.0
2025-02-21,Hospital Bellvitge,HB,65+,Dona,2,0.0
2025-02-21,Hospital Bellvitge,HB,65+,Home,1,0.0
2025-02-21,Hospital Can Ruti,HCR,0-14,Dona,0,0.0
2025-02-21,Hospital Can Ruti,HCR,0-14,Home,2,0.0
2025-02-21,Hospital Can Ruti,HCR,15-44,Dona,2,0.0
2025-02-21,Hospital Can Ruti,HCR,15-44,Home,0,0.0
2025-02-21,Hospital Can Ruti,HCR,45-64,Dona,0,0.0
2025-02-21,Hospital Can Ruti,HCR,45-64,Home,5,0.0
2025-02-21,Hospital Can Ruti,HCR,65+,Dona,2,0.0
2025-02-21,Hospital Can Ruti,HCR,65+,Home,5,0.0
2025-02-21,Hospital Arnau de Vilanova,HAV,0-14,Dona,2,0.0
2025-02-21,Hospital Arnau de Vilanova,HAV,0-14,Home,1,0.0
2025-02-21,Hospital Arnau de Vilanova,HAV,15-44,Dona,4,0.0
2025-02-21,Hospital Arnau de Vilanova,HAV,15-44,Home,2,0.0
2025-02-21,Hospital Arnau de Vilanova,HAV,45-64,Dona,3,0.0
2025-02-21,Hospital Arnau de Vilanova,HAV,45-64,Home,1,0.0
2025-02-21,Hospital Arnau de Vilanova,HAV,65+,Dona,0,0.0
2025-02-21,Hospital Arnau de Vilanova,HAV,65+,Home,5,0.0
2025-02-21,Hospital Josep Trueta,HJT,0-14,Dona,1,0.0
2025-02-21,Hospital Josep Trueta,HJT,0-14,Home,2,0.0
2025-02-21,Hospital Josep Trueta,HJT,15-44,Dona,3,0.0
2025-02-21,Hospital Josep Trueta,HJT,15-44,Home,2,0.0
2025-02-21,Hospital Josep Trueta,HJT,45-64,Dona,3,0.0
2025-02-21,Hospital Josep Trueta,HJT,45-64,Home,2,0.0
2025-02-21,Hospital Josep Trueta,HJT,65+,Dona,6,0.0
2025-02-21,Hospital Josep Trueta,HJT,65+,Home,2,0.0
2025-02-22,Hospital Vall d'Hebron,HVD,0-14,Dona,0,0.0
2025-02-22,Hospital Vall d'Hebron,HVD,0-14,Home,1,0.0
2025-02-22,Hospital Vall d'Hebron,HVD,15-44,Dona,1,0.0
2025-02-22,Hospital Vall d'Hebron,HVD,15-44,Home,2,0.0
2025-02-22,Hospital Vall d'Hebron,HVD,45-64,Dona,0,0.0
2025-02-22,Hospital Vall d'Hebron,HVD,45-64,Home,6,0.0
2025-02-22,Hospital Vall d'Hebron,HVD,65+,Dona,5,0.0
2025-02-22,Hospital Vall d'Hebron,HVD,65+,Home,4,0.0
2025-02-22,Hospital Clínic,HC,0-14,Dona,3,0.0
2025-02-22,Hospital Clínic,HC,0-14,Home,0,0.0
2025-02-22,Hospital Clínic,HC,15-44,Dona,1,0.0
2025-02-22,Hospital Clínic,HC,15-44,Home,0,0.0
2025-02-22,Hospital Clínic,HC,45-64,Dona,4,0.0
2025-02-22,Hospital Clínic,HC,45-64,Home,1,0.0
2025-02-22,Hospital Clínic,HC,65+,Dona,5,0.0
2025-02-22,Hospital Clínic,HC,65+,Home,0,0.0
2025-02-22,Hospital Sant Pau,HSP,0-14,Dona,1,0.0
2025-02-22,Hospital Sant Pau,HSP,0-14,Home,0,0.0
2025-02-22,Hospital Sant Pau,HSP,15-44,Dona,3,0.0
2025-02-22,Hospital Sant Pau,HSP,15-44,Home,2,0.0
2025-02-22,Hospital Sant Pau,HSP,45-64,Dona,0,0.0
2025-02-22,Hospital Sant Pau,HSP,45-64,Home,0,0.0
2025-02-22,Hospital Sant Pau,HSP,65+,Dona,2,0.0
2025-02-22,Hospital Sant Pau,HSP,65+,Home,2,0.0
2025-02-22,Hospital Bellvitge,HB,0-14,Dona,1,0.0
2025-02-22,Hospital Bellvitge,HB,0-14,Home,0,0.0
2025-02-22,Hospital Bellvitge,HB,15-44,Dona,2,0.0
2025-02-22,Hospital Bellvitge,HB,15-44,Home,1,0.0
2025-02-22,Hospital Bellvitge,HB,45-64,Dona,0,0.0
2025-02-22,Hospital Bellvitge,HB,45-64,Home,0,0.0
2025-02-22,Hospital Bellvitge,HB,65+,Dona,2,0.0
2025-02-22,Hospital Bellvitge,HB,65+,Home,1,0.0
2025-02-22,Hospital Can Ruti,HCR,0-14,Dona,2,0.0
2025-02-22,Hospital Can Ruti,HCR,0-14,Home,0,0.0
2025-02-22,Hospital Can Ruti,HCR,15-44,Dona,1,0.0
2025-02-22,Hospital Can Ruti,HCR,15-44,Home,1,0.0
2025-02-22,Hospital Can Ruti,HCR,45-64,Dona,1,0.0
2025-02-22,Hospital Can Ruti,HCR,45-64,Home,0,0.0
2025-02-22,Hospital Can Ruti,HCR,65+,Dona,3,0.0
2025-02-22,Hospital Can Ruti,HCR,65+,Home,2,0.0
2025-02-22,Hospital Arnau de Vilanova,HAV,0-14,Dona,1,0.0
2025-02-22,Hospital Arnau de Vilanova,HAV,0-14,Home,0,0.0
2025-02-22,Hospital Arnau de Vilanova,HAV,15-44,Dona,0,0.0
2025-02-22,Hospital Arnau de Vilanova,HAV,15-44,Home,5,0.0
2025-02-22,Hospital Arnau de Vilanova,HAV,45-64,Dona,0,0.0
2025-02-22,Hospital Arnau de Vilanova,HAV,45-64,Home,2,0.0
2025-02-22,Hospital Arnau de Vilanova,HAV,65+,Dona,3,0.0
2025-02-22,Hospital Arnau de Vilanova,HAV,65+,Home,0,0.0
2025-02-22,Hospital Josep Trueta,HJT,0-14,Dona,0,0.0
2025-02-22,Hospital Josep Trueta,HJT,0-14,Home,0,0.0
2025-02-22,Hospital Josep Trueta,HJT,15-44,Dona,1,0.0
2025-02-22,Hospital Josep Trueta,HJT,15-44,Home,1,0.0
2025-02-22,Hospital Josep Trueta,HJT,45-64,Dona,0,0.0
2025-02-22,Hospital Josep Trueta,HJT,45-64,Home,1,0.0
2025-02-22,Hospital Josep Trueta,HJT,65+,Dona,6,0.0
2025-02-22,Hospital Josep Trueta,HJT,65+,Home,6,0.0
2025-02-23,Hospital Vall d'Hebron,HVD,0-14,Dona,1,0.0
2025-02-23,Hospital Vall d'Hebron,HVD,0-14,Home,2,0.0
2025-02-23,Hospital Vall d'Hebron,HVD,15-44,Dona,2,0.0
2025-02-23,Hospital Vall d'Hebron,HVD,15-44,Home,2,0.0
2025-02-23,Hospital Vall d'Hebron,HVD,45-64,Dona,0,0.0
2025-02-23,Hospital Vall d'Hebron,HVD,45-64,Home,1,0.0
2025-02-23,Hospital Vall d'Hebron,HVD,65+,Dona,5,0.0
2025-02-23,Hospital Vall d'Hebron,HVD,65+,Home,4,0.0
2025-02-23,Hospital Clínic,HC,0-14,Dona,0,0.0
2025-02-23,Hospital Clínic,HC,0-14,Home,1,0.0
2025-02-23,Hospital Clínic,HC,15-44,Dona,2,0.0
2025-02-23,Hospital Clínic,HC,15-44,Home,2,0.0
2025-02-23,Hospital Clínic,HC,45-64,Dona,2,0.0
2025-02-23,Hospital Clínic,HC,45-64,Home,1,0.0
2025-02-23,Hospital Clínic,HC,65+,Dona,2,0.0
2025-02-23,Hospital Clínic,HC,65+,Home,2,0.0
2025-02-23,Hospital Sant Pau,HSP,0-14,Dona,1,0.0
2025-02-23,Hospital Sant Pau,HSP,0-14,Home,1,0.0
2025-02-23,Hospital Sant Pau,HSP,15-44,Dona,2,0.0
2025-02-23,Hospital Sant Pau,HSP,15-44,Home,0,0.0
2025-02-23,Hospital Sant Pau,HSP,45-64,Dona,0,0.0
2025-02-23,Hospital Sant Pau,HSP,45-64,Home,1,0.0
2025-02-23,Hospital Sant Pau,HSP,65+,Dona,0,0.0
2025-02-23,Hospital Sant Pau,HSP,65+,Home,2,0.0
2025-02-23,Hospital Bellvitge,HB,0-14,Dona,1,0.0
2025-02-23,Hospital Bellvitge,HB,0-14,Home,0,0.0
2025-02-23,Hospital Bellvitge,HB,15-44,Dona,1,0.0
2025-02-23,Hospital Bellvitge,HB,15-44,Home,0,0.0
2025-02-23,Hospital Bellvitge,HB,45-64,Dona,1,0.0
2025-02-23,Hospital Bellvitge,HB,45-64,Home,0,0.0
2025-02-23,Hospital Bellvitge,HB,65+,Dona,0,0.0
2025-02-23,Hospital Bellvitge,HB,65+,Home,1,0.0
2025-02-23,Hospital Can Ruti,HCR,0-14,Dona,0,0.0
2025-02-23,Hospital Can Ruti,HCR,0-14,Home,0,0.0
2025-02-23,Hospital Can Ruti,HCR,15-44,Dona,0,0.0
2025-02-23,Hospital Can Ruti,HCR,15-44,Home,1,0.0
2025-02-23,Hospital Can Ruti,HCR,45-64,Dona,2,0.0
2025-02-23,Hospital Can Ruti,HCR,45-64,Home,4,0.0
2025-02-23,Hospital Can Ruti,HCR,65+,Dona,2,0.0
2025-02-23,Hospital Can Ruti,HCR,65+,Home,7,0.0
2025-02-23,Hospital Arnau de Vilanova,HAV,0-14,Dona,0,0.0
2025-02-23,Hospital Arnau de Vilanova,HAV,0-14,Home,2,0.0
2025-02-23,Hospital Arnau de Vilanova,HAV,15-44,Dona,0,0.0
2025-02-23,Hospital Arnau de Vilanova,HAV,15-44,Home,1,0.0
2025-02-23,Hospital Arnau de Vilanova,HAV,45-64,Dona,0,0.0
2025-02-23,Hospital Arnau de Vilanova,HAV,45-64,Home,1,0.0
2025-02-23,Hospital Arnau de Vilanova,HAV,65+,Dona,1,0.0
2025-02-23,Hospital Arnau de Vilanova,HAV,65+,Home,3,0.0
2025-02-23,Hospital Josep Trueta,HJT,0-14,Dona,0,0.0
2025-02-23,Hospital Josep Trueta,HJT,0-14,Home,0,0.0
2025-02-23,Hospital Josep Trueta,HJT,15-44,Dona,2,0.0
2025-02-23,Hospital Josep Trueta,HJT,15-44,Home,0,0.0
2025-02-23,Hospital Josep Trueta,HJT,45-64,Dona,0,0.0
2025-02-23,Hospital Josep Trueta,HJT,45-64,Home,0,0.0
2025-02-23,Hospital Josep Trueta,HJT,65+,Dona,4,0.0
2025-02-23,Hospital Josep Trueta,HJT,65+,Home,1,0.0
2025-02-24,Hospital Vall d'Hebron,HVD,0-14,Dona,2,0.0
2025-02-24,Hospital Vall d'Hebron,HVD,0-14,Home,0,0.0
2025-02-24,Hospital Vall d'Hebron,HVD,15-44,Dona,0,0.0
2025-02-24,Hospital Vall d'Hebron,HVD,15-44,Home,1,0.0
2025-02-24,Hospital Vall d'Hebron,HVD,45-64,Dona,0,0.0
2025-02-24,Hospital Vall d'Hebron,HVD,45-64,Home,0,0.0
2025-02-24,Hospital Vall d'Hebron,HVD,65+,Dona,4,0.0
2025-02-24,Hospital Vall d'Hebron,HVD,65+,Home,3,0.0
2025-02-24,Hospital Clínic,HC,0-14,Dona,1,0.0
2025-02-24,Hospital Clínic,HC,0-14,Home,2,0.0
2025-02-24,Hospital Clínic,HC,15-44,Dona,2,0.0
2025-02-24,Hospital Clínic,HC,15-44,Home,3,0.0
2025-02-24,Hospital Clínic,HC,45-64,Dona,2,0.0
2025-02-24,Hospital Clínic,HC,45-64,Home,2,0.0
2025-02-24,Hospital Clínic,HC,65+,Dona,1,0.0
2025-02-24,Hospital Clínic,HC,65+,Home,2,0.0
2025-02-24,Hospital Sant Pau,HSP,0-14,Dona,2,0.0
2025-02-24,Hospital Sant Pau,HSP,0-14,Home,0,0.0
2025-02-24,Hospital Sant Pau,HSP,15-44,Dona,0,0.0
2025-02-24,Hospital Sant Pau,HSP,15-44,Home,1,0.0
2025-02-24,Hospital Sant Pau,HSP,45-64,Dona,0,0.0
2025-02-24,Hospital Sant Pau,HSP,45-64,Home,1,0.0
2025-02-24,Hospital Sant Pau,HSP,65+,Dona,3,0.0
2025-02-24,Hospital Sant Pau,HSP,65+,Home,3,0.0
2025-02-24,Hospital Bellvitge,HB,0-14,Dona,0,0.0
2025-02-24,Hospital Bellvitge,HB,0-14,Home,0,0.0
2025-02-24,Hospital Bellvitge,HB,15-44,Dona,0,0.0
2025-02-24,Hospital Bellvitge,HB,15-44,Home,0,0.0
2025-02-24,Hospital Bellvitge,HB,45-64,Dona,0,0.0
2025-02-24,Hospital Bellvitge,HB,45-64,Home,1,0.0
2025-02-24,Hospital Bellvitge,HB,65+,Dona,3,0.0
2025-02-24,Hospital Bellvitge,HB,65+,Home,3,0.0
2025-02-24,Hospital Can Ruti,HCR,0-14,Dona,1,0.0
2025-02-24,Hospital Can Ruti,HCR,0-14,Home,0,0.0
2025-02-24,Hospital Can Ruti,HCR,15-44,Dona,3,0.0
2025-02-24,Hospital Can Ruti,HCR,15-44,Home,0,0.0
2025-02-24,Hospital Can Ruti,HCR,45-64,Dona,0,0.0
2025-02-24,Hospital Can Ruti,HCR,45-64,Home,0,0.0
2025-02-24,Hospital Can Ruti,HCR,65+,Dona,6,0.0
2025-02-24,Hospital Can Ruti,HCR,65+,Home,0,0.0
2025-02-24,Hospital Arnau de Vilanova,HAV,0-14,Dona,0,0.0
2025-02-24,Hospital Arnau de Vilanova,HAV,0-14,Home,0,0.0
2025-02-24,Hospital Arnau de Vilanova,HAV,15-44,Dona,1,0.0
2025-02-24,Hospital Arnau de Vilanova,HAV,15-44,Home,1,0.0
2025-02-24,Hospital Arnau de Vilanova,HAV,45-64,Dona,0,0.0
2025-02-24,Hospital Arnau de Vilanova,HAV,45-64,Home,1,0.0
2025-02-24,Hospital Arnau de Vilanova,HAV,65+,Dona,1,0.0
2025-02-24,Hospital Arnau de Vilanova,HAV,65+,Home,3,0.0
2025-02-24,Hospital Josep Trueta,HJT,0-14,Dona,0,0.0
2025-02-24,Hospital Josep Trueta,HJT,0-14,Home,0,0.0
2025-02-24,Hospital Josep Trueta,HJT,15-44,Dona,1,0.0
2025-02-24,Hospital Josep Trueta,HJT,15-44,Home,0,0.0
2025-02-24,Hospital Josep Trueta,HJT,45-64,Dona,0,0.0
2025-02-24,Hospital Josep Trueta,HJT,45-64,Home,5,0.0
2025-02-24,Hospital Josep Trueta,HJT,65+,Dona,1,0.0
2025-02-24,Hospital Josep Trueta,HJT,65+,Home,2,0.0
2025-02-25,Hospital Vall d'Hebron,HVD,0-14,Dona,0,0.0
2025-02-25,Hospital Vall d'Hebron,HVD,0-14,Home,0,0.0
2025-02-25,Hospital Vall d'Hebron,HVD,15-44,Dona,2,0.0
2025-02-25,Hospital Vall d'Hebron,HVD,15-44,Home,1,0.0
2025-02-25,Hospital Vall d'Hebron,HVD,45-64,Dona,3,0.0
2025-02-25,Hospital Vall d'Hebron,HVD,45-64,Home,1,0.0
2025-02-25,Hospital Vall d'Hebron,HVD,65+,Dona,2,0.0
2025-02-25,Hospital Vall d'Hebron,HVD,65+,Home,4,0.0
2025-02-25,Hospital Clínic,HC,0-14,Dona,0,0.0
2025-02-25,Hospital Clínic,HC,0-14,Home,0,0.0
2025-02-25,Hospital Clínic,HC,15-44,Dona,1,0.0
2025-02-25,Hospital Clínic,HC,15-44,Home,3,0.0
2025-02-25,Hospital Clínic,HC,45-64,Dona,0,0.0
2025-02-25,Hospital Clínic,HC,45-64,Home,1,0.0
2025-02-25,Hospital Clínic,HC,65+,Dona,2,0.0
2025-02-25,Hospital Clínic,HC,65+,Home,4,0.0
2025-02-25,Hospital Sant Pau,HSP,0-14,Dona,0,0.0
2025-02-25,Hospital Sant Pau,HSP,0-14,Home,0,0.0
2025-02-25,Hospital Sant Pau,HSP,15-44,Dona,1,0.0
2025-02-25,Hospital Sant Pau,HSP,15-44,Home,1,0.0
2025-02-25,Hospital Sant Pau,HSP,45-64,Dona,0,0.0
2025-02-25,Hospital Sant Pau,HSP,45-64,Home,2,0.0
2025-02-25,Hospital Sant Pau,HSP,65+,Dona,0,0.0
2025-02-25,Hospital Sant Pau,HSP,65+,Home,2,0.0
2025-02-25,Hospital Bellvitge,HB,0-14,Dona,0,0.0
2025-02-25,Hospital Bellvitge,HB,0-14,Home,1,0.0
2025-02-25,Hospital Bellvitge,HB,15-44,Dona,0,0.0
2025-02-25,Hospital Bellvitge,HB,15-44,Home,0,0.0
2025-02-25,Hospital Bellvitge,HB,45-64,Dona,0,0.0
2025-02-25,Hospital Bellvitge,HB,45-64,Home,1,0.0
2025-02-25,Hospital Bellvitge,HB,65+,Dona,0,0.0
